11.0,12.0,13.0,13.0,14.0,15.0,18.0,-1.0,10.0,4.0,10.0,11.0,6.0,2.0,18.0,18.0,4.0,1.0,15.0,11.0,16.0,2.0,17.0,5.0,7.0,3.0,17.0,1833.423872,1700.534834,1.756,0.017620954545454547,5360.885454545455
8.0,9.0,10.0,22.0,23.0,24.0,17.0,9.0,13.0,20.0,2.0,1.0,12.0,5.0,13.0,14.0,11.0,13.0,8.0,10.0,11.0,20.0,8.0,4.0,8.0,15.0,20.0,733.2470668,667.7087518,1.8066,0.01911241558441558,5935.023636363636
13.0,14.0,15.0,7.0,8.0,9.0,-1.0,8.0,0.0,6.0,14.0,3.0,10.0,-1.0,8.0,20.0,14.0,12.0,5.0,12.0,2.0,15.0,17.0,19.0,5.0,8.0,15.0,655.1083223,1321.366537,2.2269,0.020602954545454546,3873.443636363636
15.0,16.0,17.0,18.0,19.0,20.0,4.0,4.0,13.0,-1.0,1.0,17.0,11.0,20.0,2.0,16.0,11.0,7.0,2.0,10.0,4.0,11.0,4.0,17.0,4.0,4.0,1.0,890.2763707,975.4187277,1.3665,0.015562831168831169,7570.388181818183
8.0,9.0,10.0,10.0,11.0,12.0,17.0,8.0,19.0,9.0,18.0,9.0,7.0,2.0,4.0,0.0,-1.0,8.0,7.0,20.0,7.0,20.0,12.0,9.0,14.0,0.0,10.0,1387.83611,1493.933504,2.0251,0.019772493506493502,4569.138181818182
21.0,22.0,23.0,5.0,22.0,23.0,0.0,13.0,8.0,4.0,1.0,19.0,0.0,3.0,10.0,13.0,13.0,12.0,16.0,2.0,2.0,16.0,8.0,6.0,13.0,6.0,2.0,669.6921951,1099.506004,1.9852,0.023521168831168837,4346.892727272727
11.0,12.0,13.0,19.0,20.0,21.0,6.0,15.0,16.0,7.0,11.0,4.0,11.0,6.0,15.0,8.0,7.0,-1.0,20.0,17.0,1.0,5.0,-1.0,20.0,3.0,8.0,15.0,1794.962381,1459.116553,1.4231,0.014736935064935059,7383.991818181818
22.0,23.0,24.0,19.0,20.0,21.0,15.0,1.0,17.0,10.0,16.0,10.0,12.0,0.0,19.0,10.0,15.0,0.0,1.0,10.0,6.0,5.0,7.0,3.0,11.0,19.0,14.0,1261.384518,701.9932384,1.1408,0.013115818181818189,8257.900909090911
9.0,10.0,11.0,5.0,22.0,23.0,19.0,3.0,17.0,10.0,7.0,15.0,11.0,13.0,6.0,17.0,19.0,10.0,7.0,9.0,-1.0,18.0,11.0,5.0,9.0,6.0,19.0,1847.053705,1771.757414,2.0303,0.024854077922077923,4475.110000000001
16.0,17.0,18.0,13.0,14.0,15.0,7.0,7.0,18.0,1.0,8.0,2.0,8.0,6.0,16.0,12.0,8.0,7.0,2.0,1.0,-1.0,12.0,7.0,0.0,3.0,1.0,0.0,1525.158,671.1931,1.6727,0.01778125,5510.718181818182
7.0,8.0,9.0,12.0,13.0,14.0,6.0,0.0,15.0,20.0,11.0,1.0,4.0,5.0,12.0,20.0,7.0,15.0,13.0,15.0,-1.0,11.0,10.0,5.0,1.0,12.0,11.0,1872.521873,1253.278781,1.9766,0.02151244155844155,4829.266363636363
17.0,18.0,19.0,18.0,19.0,20.0,3.0,1.0,20.0,14.0,2.0,19.0,0.0,12.0,0.0,1.0,6.0,1.0,11.0,5.0,6.0,3.0,3.0,13.0,15.0,7.0,18.0,1300.479399,1031.706331,1.3095,0.016318025974025974,7470.9
18.0,19.0,20.0,15.0,16.0,17.0,10.0,16.0,10.0,7.0,9.0,15.0,12.0,7.0,1.0,8.0,14.0,7.0,16.0,8.0,12.0,-1.0,10.0,9.0,6.0,11.0,10.0,1325.770582,632.9258401,1.4521,0.014702519480519472,6759.098181818184
18.0,19.0,20.0,22.0,23.0,24.0,1.0,0.0,8.0,13.0,8.0,9.0,9.0,13.0,9.0,16.0,14.0,11.0,18.0,9.0,1.0,18.0,20.0,19.0,12.0,0.0,16.0,761.5924192,1580.950375,1.5226,0.015784935064935057,6108.337272727272
16.0,17.0,18.0,19.0,20.0,21.0,15.0,11.0,12.0,10.0,18.0,3.0,10.0,8.0,2.0,1.0,18.0,18.0,0.0,12.0,20.0,3.0,18.0,9.0,0.0,12.0,19.0,986.0820972,1137.282002,1.2674,0.015560318181818184,8095.240909090909
20.0,21.0,22.0,14.0,15.0,16.0,16.0,13.0,11.0,12.0,0.0,15.0,0.0,19.0,2.0,10.0,20.0,13.0,7.0,2.0,14.0,14.0,14.0,0.0,7.0,1.0,5.0,1831.98814,1393.193146,1.5112,0.01417485714285714,5909.301818181818
13.0,14.0,15.0,15.0,16.0,17.0,12.0,0.0,2.0,17.0,20.0,17.0,19.0,0.0,2.0,9.0,2.0,6.0,12.0,8.0,19.0,15.0,8.0,19.0,9.0,2.0,12.0,1522.090986,1538.86045,1.5536,0.015062259740259735,6195.651818181816
21.0,22.0,23.0,5.0,22.0,23.0,18.0,19.0,19.0,8.0,-1.0,17.0,1.0,14.0,3.0,12.0,19.0,13.0,19.0,10.0,5.0,8.0,12.0,7.0,16.0,12.0,13.0,1121.626194,1073.547749,1.9174,0.027347428571428568,4739.395454545455
14.0,15.0,16.0,15.0,16.0,17.0,8.0,2.0,19.0,15.0,-1.0,12.0,8.0,6.0,3.0,9.0,-1.0,15.0,14.0,16.0,4.0,5.0,-1.0,9.0,5.0,11.0,2.0,1753.573259,1739.635669,1.5001,0.014310259740259736,6442.478181818183
19.0,20.0,21.0,13.0,14.0,15.0,14.0,18.0,15.0,12.0,15.0,16.0,20.0,14.0,19.0,3.0,-1.0,17.0,8.0,18.0,12.0,15.0,5.0,6.0,7.0,0.0,7.0,1130.742343,816.9854933,1.642,0.01700945454545454,5377.606363636365
19.0,20.0,21.0,18.0,19.0,20.0,18.0,12.0,-1.0,17.0,1.0,4.0,8.0,13.0,4.0,10.0,-1.0,15.0,16.0,17.0,12.0,20.0,11.0,16.0,12.0,17.0,5.0,1166.756958,882.8345709,1.2871,0.01612738636363636,7686.940909090909
13.0,14.0,15.0,17.0,18.0,19.0,2.0,7.0,15.0,15.0,12.0,10.0,10.0,8.0,0.0,6.0,8.0,10.0,4.0,10.0,4.0,9.0,4.0,2.0,4.0,0.0,7.0,990.4217766,1133.906091,1.5088,0.01459168831168831,6343.1618181818185
14.0,15.0,16.0,14.0,15.0,16.0,19.0,7.0,15.0,9.0,3.0,2.0,15.0,19.0,13.0,14.0,14.0,19.0,3.0,13.0,15.0,19.0,19.0,20.0,15.0,10.0,13.0,1347.896246,693.7028503,1.6401,0.016179954545454532,5757.583636363635
15.0,16.0,17.0,22.0,8.0,23.0,13.0,19.0,4.0,0.0,8.0,5.0,4.0,0.0,5.0,4.0,4.0,17.0,4.0,7.0,14.0,18.0,7.0,20.0,2.0,16.0,5.0,805.7959304,1266.090176,1.9382,0.023719142857142852,4436.928181818181
9.0,10.0,11.0,16.0,17.0,18.0,20.0,8.0,5.0,4.0,3.0,14.0,13.0,17.0,17.0,8.0,3.0,-1.0,13.0,2.0,5.0,15.0,8.0,-1.0,6.0,-1.0,4.0,1055.40101,1671.784786,1.7232,0.01632552272727272,5516.589090909092
10.0,11.0,12.0,7.0,8.0,9.0,18.0,20.0,9.0,13.0,17.0,7.0,11.0,17.0,0.0,9.0,9.0,0.0,17.0,4.0,4.0,8.0,3.0,5.0,0.0,9.0,16.0,1452.272096,1676.031908,2.1931,0.020236259740259742,3838.134545454545
17.0,18.0,19.0,18.0,19.0,20.0,18.0,1.0,18.0,0.0,9.0,18.0,2.0,11.0,-1.0,9.0,3.0,10.0,13.0,15.0,17.0,5.0,8.0,15.0,-1.0,10.0,10.0,1649.890699,865.7231119,1.2992,0.015845295454545456,7795.788181818183
20.0,21.0,22.0,16.0,17.0,18.0,18.0,1.0,13.0,16.0,9.0,14.0,11.0,18.0,13.0,14.0,4.0,8.0,19.0,7.0,19.0,3.0,9.0,20.0,18.0,18.0,1.0,1517.222318,1213.832638,1.3889,0.01877911363636364,6666.256363636363
22.0,23.0,24.0,22.0,8.0,23.0,9.0,12.0,18.0,1.0,12.0,12.0,16.0,7.0,20.0,2.0,17.0,7.0,12.0,1.0,12.0,20.0,15.0,5.0,14.0,16.0,13.0,1397.820369,1484.138458,1.8255,0.020786753246753244,4770.8036363636365
12.0,13.0,14.0,11.0,12.0,13.0,-1.0,17.0,13.0,12.0,0.0,1.0,15.0,19.0,8.0,8.0,6.0,6.0,14.0,4.0,17.0,5.0,1.0,-1.0,7.0,15.0,15.0,827.8655585,1643.085486,1.8943,0.019617272727272733,4618.061818181818
13.0,14.0,15.0,17.0,18.0,19.0,2.0,7.0,15.0,15.0,12.0,10.0,10.0,8.0,0.0,6.0,8.0,10.0,4.0,10.0,4.0,9.0,4.0,2.0,4.0,0.0,7.0,1490.421777,786.906,1.4879,0.014576207792207786,6604.653636363637
15.0,16.0,17.0,22.0,8.0,23.0,14.0,-1.0,9.0,0.0,8.0,9.0,18.0,13.0,13.0,4.0,6.0,18.0,0.0,11.0,0.0,20.0,9.0,14.0,14.0,9.0,19.0,696.8417687,1151.179066,1.9648,0.02603166233766235,4320.450909090909
15.0,16.0,17.0,15.0,16.0,17.0,13.0,7.0,16.0,8.0,13.0,14.0,10.0,15.0,20.0,0.0,20.0,5.0,9.0,16.0,7.0,18.0,16.0,3.0,0.0,11.0,1.0,1501.957,833.9918,1.4662,0.015072909090909102,6747.509090909091
13.0,14.0,15.0,16.0,17.0,18.0,18.0,17.0,11.0,1.0,13.0,15.0,11.0,6.0,2.0,4.0,4.0,16.0,16.0,10.0,-1.0,1.0,7.0,2.0,13.0,0.0,12.0,1839.445244,1789.53698,1.493,0.01570368181818181,6239.166363636363
12.0,13.0,14.0,11.0,12.0,13.0,15.0,2.0,13.0,6.0,8.0,18.0,-1.0,17.0,19.0,12.0,18.0,12.0,7.0,6.0,0.0,17.0,19.0,12.0,8.0,19.0,10.0,1404.506829,749.0416258,1.8485,0.019249740259740262,5205.353636363637
15.0,16.0,17.0,18.0,19.0,20.0,14.0,15.0,16.0,9.0,15.0,17.0,8.0,9.0,0.0,20.0,13.0,11.0,1.0,1.0,9.0,10.0,0.0,17.0,-1.0,15.0,17.0,1476.749046,651.278356,1.3317,0.015525766233766237,7664.901818181819
17.0,18.0,19.0,15.0,16.0,17.0,4.0,11.0,11.0,12.0,3.0,0.0,9.0,19.0,20.0,14.0,1.0,12.0,20.0,14.0,1.0,2.0,9.0,19.0,11.0,17.0,13.0,1047.636927,1838.129161,1.485,0.014474337662337673,6183.062727272726
18.0,19.0,20.0,14.0,15.0,16.0,8.0,10.0,1.0,-1.0,4.0,14.0,20.0,1.0,9.0,16.0,5.0,4.0,20.0,17.0,5.0,17.0,2.0,19.0,14.0,8.0,3.0,1233.502932,1697.538416,1.5816,0.017352204545454553,5555.452727272727
13.0,14.0,15.0,12.0,13.0,14.0,19.0,6.0,15.0,7.0,5.0,3.0,15.0,0.0,18.0,-1.0,2.0,11.0,8.0,19.0,15.0,11.0,4.0,10.0,-1.0,16.0,14.0,1492.516821,742.8252156,1.737,0.016877227272727266,5551.599090909091
14.0,15.0,16.0,19.0,20.0,21.0,4.0,1.0,6.0,6.0,10.0,5.0,12.0,11.0,15.0,14.0,17.0,5.0,4.0,12.0,19.0,-1.0,4.0,19.0,14.0,1.0,1.0,750.3291226,1635.182421,1.3306,0.01509779220779221,7615.8445454545445
13.0,14.0,15.0,17.0,18.0,19.0,2.0,7.0,15.0,15.0,12.0,10.0,18.0,8.0,0.0,6.0,8.0,10.0,4.0,10.0,4.0,9.0,4.0,2.0,4.0,17.0,7.0,1450.422,996.906,1.4783,0.014603480519480521,6542.119999999999
14.0,15.0,16.0,10.0,11.0,12.0,13.0,19.0,12.0,1.0,18.0,13.0,13.0,20.0,9.0,20.0,6.0,11.0,19.0,6.0,13.0,18.0,10.0,14.0,3.0,3.0,4.0,1653.730895,739.6682355,1.8881,0.022753022727272722,4647.279090909092
7.0,8.0,9.0,10.0,11.0,12.0,15.0,18.0,13.0,9.0,3.0,14.0,20.0,0.0,4.0,-1.0,7.0,17.0,-1.0,3.0,8.0,15.0,6.0,9.0,14.0,14.0,15.0,1023.79014,1344.868267,2.099,0.019516051948051946,4422.192727272726
20.0,21.0,22.0,18.0,19.0,20.0,1.0,15.0,16.0,11.0,13.0,6.0,2.0,12.0,3.0,8.0,17.0,15.0,20.0,18.0,13.0,0.0,13.0,3.0,2.0,3.0,-1.0,991.2978766,999.7114672,1.2643,0.015610636363636365,7693.99
11.0,12.0,13.0,10.0,11.0,12.0,19.0,1.0,2.0,15.0,-1.0,10.0,5.0,16.0,13.0,2.0,10.0,8.0,16.0,20.0,18.0,6.0,14.0,1.0,12.0,12.0,4.0,1691.667184,1185.121916,1.9249,0.023143590909090905,4583.563636363636
11.0,12.0,13.0,8.0,9.0,10.0,20.0,15.0,5.0,6.0,9.0,9.0,14.0,14.0,3.0,6.0,0.0,15.0,10.0,9.0,17.0,13.0,11.0,0.0,20.0,20.0,2.0,929.2107987,1145.999958,2.1368,0.021432772727272727,3963.044545454545
13.0,14.0,15.0,17.0,18.0,19.0,10.0,15.0,19.0,12.0,6.0,1.0,15.0,13.0,8.0,20.0,11.0,15.0,12.0,18.0,15.0,19.0,4.0,0.0,17.0,20.0,2.0,1111.628695,1612.60399,1.5048,0.014829246753246754,6002.46090909091
7.0,8.0,9.0,12.0,13.0,14.0,-1.0,8.0,13.0,20.0,11.0,8.0,19.0,12.0,7.0,18.0,7.0,4.0,16.0,10.0,17.0,9.0,1.0,5.0,16.0,17.0,14.0,1735.444269,806.6097606,1.8933,0.01955413636363636,5328.422727272727
22.0,23.0,24.0,22.0,8.0,23.0,11.0,10.0,12.0,15.0,0.0,19.0,16.0,0.0,12.0,13.0,1.0,11.0,13.0,1.0,15.0,12.0,6.0,13.0,19.0,0.0,14.0,1239.372855,952.0902943,1.8628,0.025658493506493504,4722.9863636363625
9.0,10.0,11.0,9.0,10.0,11.0,7.0,5.0,9.0,3.0,15.0,20.0,13.0,9.0,16.0,19.0,-1.0,13.0,14.0,0.0,8.0,17.0,20.0,7.0,5.0,2.0,16.0,935.9219832,1407.5341,2.0945,0.01760252272727273,4187.211818181819
8.0,9.0,10.0,17.0,18.0,19.0,12.0,9.0,3.0,0.0,7.0,10.0,0.0,17.0,-1.0,11.0,0.0,19.0,3.0,4.0,12.0,8.0,8.0,9.0,0.0,13.0,15.0,1627.493925,1785.288892,1.6714,0.016332779220779216,5649.868181818183
16.0,17.0,18.0,22.0,8.0,23.0,19.0,9.0,12.0,-1.0,19.0,9.0,4.0,13.0,17.0,11.0,1.0,0.0,10.0,-1.0,7.0,12.0,4.0,14.0,15.0,1.0,17.0,1372.402518,1334.724372,1.8607,0.026189636363636363,4829.107272727273
13.0,14.0,15.0,22.0,23.0,24.0,3.0,13.0,8.0,4.0,5.0,18.0,7.0,12.0,16.0,20.0,19.0,19.0,2.0,3.0,6.0,-1.0,9.0,3.0,17.0,17.0,13.0,970.827502,1363.124754,1.5907,0.014977844155844154,6158.873636363636
15.0,16.0,17.0,10.0,11.0,12.0,18.0,2.0,6.0,2.0,7.0,11.0,11.0,17.0,2.0,4.0,0.0,17.0,18.0,4.0,-1.0,2.0,16.0,10.0,8.0,16.0,-1.0,1041.411651,1461.451843,1.8932,0.021212340909090913,4566.765454545454
15.0,16.0,17.0,14.0,15.0,16.0,-1.0,5.0,20.0,14.0,11.0,19.0,19.0,12.0,6.0,19.0,13.0,13.0,17.0,12.0,11.0,19.0,5.0,7.0,3.0,8.0,20.0,947.9243658,789.2718617,1.6449,0.016667012987012994,5529.982727272727
15.0,16.0,17.0,19.0,20.0,21.0,8.0,10.0,14.0,15.0,5.0,10.0,10.0,1.0,-1.0,8.0,20.0,5.0,5.0,2.0,12.0,1.0,20.0,20.0,17.0,6.0,14.0,776.0204278,1551.798676,1.3013,0.014629954545454538,7824.363636363638
10.0,11.0,12.0,14.0,15.0,16.0,16.0,12.0,2.0,7.0,11.0,20.0,19.0,7.0,5.0,16.0,-1.0,5.0,15.0,8.0,19.0,1.0,13.0,18.0,2.0,19.0,16.0,1392.920711,1280.194697,1.7808,0.016879272727272722,5220.674545454545
8.0,9.0,10.0,12.0,13.0,14.0,1.0,12.0,14.0,1.0,17.0,6.0,17.0,0.0,4.0,12.0,2.0,1.0,11.0,0.0,13.0,13.0,6.0,20.0,14.0,9.0,15.0,1161.165721,741.5850143,1.9708,0.020592522727272737,4935.473636363637
16.0,17.0,18.0,13.0,14.0,15.0,7.0,-1.0,1.0,1.0,5.0,8.0,6.0,3.0,12.0,12.0,5.0,6.0,3.0,13.0,7.0,12.0,0.0,0.0,0.0,2.0,18.0,1527.329,680.0763,1.6733,0.016811116883116876,5446.72
13.0,14.0,15.0,22.0,8.0,23.0,14.0,11.0,-1.0,6.0,-1.0,14.0,6.0,15.0,9.0,8.0,11.0,12.0,6.0,9.0,9.0,7.0,20.0,18.0,20.0,-1.0,0.0,1049.660317,1618.600371,1.9646,0.02573480519480519,4380.511818181819
11.0,12.0,13.0,22.0,23.0,24.0,7.0,5.0,15.0,11.0,8.0,8.0,10.0,0.0,0.0,6.0,0.0,10.0,20.0,12.0,0.0,20.0,5.0,8.0,15.0,15.0,20.0,1591.305028,1049.923305,1.6629,0.02068096103896104,6230.380000000001
10.0,11.0,12.0,13.0,14.0,15.0,3.0,16.0,7.0,16.0,10.0,17.0,11.0,5.0,18.0,20.0,19.0,4.0,1.0,2.0,7.0,20.0,16.0,15.0,11.0,6.0,1.0,1247.398641,1652.305577,1.8441,0.019453204545454548,4877.860909090909
14.0,15.0,16.0,16.0,17.0,18.0,18.0,4.0,14.0,17.0,-1.0,10.0,9.0,6.0,10.0,-1.0,15.0,9.0,0.0,6.0,1.0,9.0,18.0,-1.0,7.0,19.0,2.0,1507.939098,1388.97952,1.472,0.01509620454545455,6532.010909090909
17.0,18.0,19.0,18.0,19.0,20.0,4.0,13.0,10.0,14.0,16.0,4.0,0.0,13.0,4.0,2.0,-1.0,12.0,7.0,2.0,3.0,4.0,1.0,20.0,-1.0,18.0,8.0,1426.520562,1193.230622,1.2991,0.015390545454545457,7633.76090909091
11.0,12.0,13.0,6.0,7.0,8.0,18.0,0.0,16.0,9.0,9.0,16.0,9.0,3.0,12.0,1.0,17.0,10.0,8.0,17.0,15.0,14.0,16.0,-1.0,10.0,14.0,19.0,1010.95476,1575.186865,2.4513,0.02330737662337662,3552.98
7.0,8.0,9.0,17.0,18.0,19.0,6.0,16.0,16.0,9.0,19.0,3.0,17.0,6.0,15.0,4.0,-1.0,12.0,7.0,8.0,0.0,6.0,15.0,18.0,7.0,0.0,5.0,795.7707108,1512.311628,1.7684,0.016794259740259745,5408.964545454545
21.0,22.0,23.0,17.0,18.0,19.0,18.0,1.0,15.0,7.0,2.0,7.0,1.0,7.0,1.0,20.0,11.0,12.0,11.0,14.0,11.0,16.0,16.0,1.0,-1.0,12.0,11.0,859.5922249,1696.734395,1.3653,0.01559768181818182,6478.898181818181
16.0,17.0,18.0,22.0,8.0,23.0,2.0,19.0,12.0,3.0,8.0,5.0,9.0,0.0,16.0,10.0,9.0,17.0,19.0,1.0,17.0,9.0,0.0,4.0,-1.0,7.0,10.0,1252.027828,1283.953972,1.851,0.01967142857142857,4988.044545454544
11.0,12.0,13.0,8.0,9.0,10.0,1.0,5.0,12.0,4.0,7.0,3.0,-1.0,1.0,5.0,17.0,20.0,13.0,8.0,2.0,7.0,4.0,8.0,2.0,7.0,0.0,3.0,788.9758588,1053.9892,2.1716,0.021088659090909092,4009.7690909090907
16.0,17.0,18.0,14.0,15.0,16.0,2.0,1.0,12.0,12.0,19.0,6.0,-1.0,-1.0,6.0,0.0,10.0,4.0,9.0,7.0,5.0,7.0,3.0,4.0,-1.0,-1.0,17.0,888.2406212,1411.338805,1.6199,0.015943181818181818,5494.705454545455
16.0,17.0,18.0,11.0,12.0,13.0,20.0,12.0,1.0,10.0,11.0,14.0,18.0,1.0,18.0,7.0,9.0,14.0,12.0,18.0,16.0,12.0,16.0,19.0,18.0,7.0,17.0,829.2237779,1807.044787,1.8113,0.018342659090909093,4690.862727272726
12.0,13.0,14.0,16.0,17.0,18.0,20.0,19.0,6.0,15.0,7.0,16.0,13.0,18.0,18.0,9.0,15.0,10.0,10.0,16.0,2.0,11.0,0.0,4.0,17.0,1.0,19.0,1310.815122,1010.104788,1.5444,0.016438068181818186,6154.501818181819
13.0,14.0,15.0,13.0,14.0,15.0,5.0,8.0,11.0,-1.0,19.0,11.0,15.0,7.0,20.0,6.0,0.0,10.0,19.0,20.0,7.0,0.0,10.0,5.0,3.0,2.0,18.0,1380.080086,839.5706231,1.7289,0.01710325,5381.805454545454
15.0,16.0,17.0,12.0,13.0,14.0,19.0,12.0,6.0,18.0,9.0,13.0,-1.0,5.0,0.0,18.0,18.0,17.0,16.0,2.0,18.0,1.0,4.0,13.0,16.0,6.0,5.0,1295.080306,892.2255375,1.765,0.02224949999999999,4978.898181818182
21.0,22.0,23.0,15.0,16.0,17.0,3.0,19.0,9.0,15.0,14.0,16.0,19.0,14.0,6.0,18.0,11.0,18.0,15.0,3.0,6.0,7.0,5.0,19.0,9.0,0.0,20.0,1235.050079,1632.920353,1.4173,0.014194831168831178,6445.561818181819
11.0,12.0,13.0,12.0,13.0,14.0,10.0,0.0,17.0,3.0,14.0,5.0,12.0,19.0,4.0,11.0,16.0,12.0,11.0,8.0,-1.0,4.0,-1.0,16.0,19.0,7.0,20.0,1817.254107,1317.550304,1.7733,0.017701376623376622,5312.005454545454
7.0,8.0,9.0,14.0,15.0,16.0,14.0,0.0,4.0,17.0,0.0,15.0,1.0,20.0,1.0,3.0,13.0,18.0,16.0,0.0,12.0,7.0,4.0,6.0,9.0,7.0,10.0,1228.954232,1289.647451,1.8491,0.01757464935064935,5353.403636363637
16.0,17.0,18.0,22.0,8.0,23.0,13.0,19.0,5.0,19.0,3.0,3.0,-1.0,12.0,16.0,11.0,20.0,3.0,19.0,17.0,5.0,12.0,11.0,2.0,6.0,14.0,12.0,1740.020871,1360.302402,1.8704,0.020077142857142863,4693.536363636363
9.0,10.0,11.0,22.0,23.0,24.0,10.0,4.0,2.0,18.0,0.0,2.0,11.0,10.0,4.0,19.0,4.0,0.0,5.0,7.0,13.0,11.0,13.0,17.0,9.0,2.0,19.0,1490.298066,1164.66765,1.7177,0.018002571428571423,6097.783636363637
12.0,13.0,14.0,11.0,12.0,13.0,18.0,14.0,0.0,3.0,12.0,-1.0,2.0,4.0,14.0,17.0,11.0,6.0,11.0,4.0,10.0,0.0,20.0,8.0,7.0,20.0,16.0,1331.601623,1645.046141,1.824,0.017032103896103896,4946.699999999999
12.0,13.0,14.0,22.0,8.0,23.0,4.0,15.0,11.0,5.0,20.0,0.0,12.0,15.0,19.0,4.0,12.0,14.0,17.0,15.0,7.0,16.0,15.0,7.0,19.0,13.0,18.0,1775.171348,796.7304034,1.8956,0.02658987012987013,5040.646363636363
10.0,11.0,12.0,17.0,18.0,19.0,2.0,10.0,4.0,16.0,20.0,7.0,2.0,16.0,19.0,13.0,4.0,17.0,7.0,12.0,10.0,8.0,1.0,0.0,15.0,13.0,2.0,912.1925681,632.7697286,1.6463,0.016100987012987,5848.754545454546
13.0,14.0,15.0,14.0,15.0,16.0,7.0,-1.0,9.0,6.0,3.0,17.0,14.0,7.0,1.0,4.0,8.0,4.0,-1.0,2.0,2.0,0.0,12.0,4.0,4.0,8.0,0.0,1629.122,926.0814,1.6358,0.015117298701298703,5956.329090909091
